type;repertoire;nom;lien;id;qte;rel_url;taille
f;/sites/team/achats/industrial/Archives/4210062399 - Pompe latex/Offre Axflow;"Plan pompe RP 25.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20Axflow/Plan%20pompe%20RP%2025.pdf";1;713e55eb-260f-45ac-8937-d9a4be04b947;/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20Axflow/Plan%20pompe%20RP%2025.pdf;175514
d;/sites/team/achats/industrial/Archives/4210062399 - Pompe latex;"Offre AB";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB";14;9a15928b-53c1-4928-a3cc-7ca6f1b26134;/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB
f;/sites/team/achats/industrial/Archives/4210062399 - Pompe latex/Offre AB;"Offre N° 704380 rev0.PDF";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/Offre%20N%C2%B0%20704380%20rev0.PDF";1;0c87a48a-0d66-4295-b0a7-1dc068b4d876;/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/Offre%20N%C2%B0%20704380%20rev0.PDF;93468
f;/sites/team/achats/industrial/Archives/4210062399 - Pompe latex/Offre AB;"Re P14015 du 11 mai 2015 .msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/Re%20P14015%20du%2011%20mai%202015%20.msg";1;2733e01b-67aa-42ce-bc27-25b40d1dd35b;/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/Re%20P14015%20du%2011%20mai%202015%20.msg;333312
f;/sites/team/achats/industrial/Archives/4210062399 - Pompe latex/Offre AB;"Offre N° 704380 rev2.PDF";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/Offre%20N%C2%B0%20704380%20rev2.PDF";1;6cd1a615-d073-4c92-9157-305dfb895b81;/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/Offre%20N%C2%B0%20704380%20rev2.PDF;93626
f;/sites/team/achats/industrial/Archives/4210062399 - Pompe latex/Offre AB;"PSF1.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/PSF1.pdf";1;d1cf38c5-d84e-4467-b4cc-49eac12db756;/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/PSF1.pdf;1394443
f;/sites/team/achats/industrial/Archives/4210062399 - Pompe latex/Offre AB;"PSF1-FRA ediz ott_2014.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/PSF1-FRA%20ediz%20ott_2014.pdf";1;2b053efa-6c1a-400d-96f8-563b341d0b9b;/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/PSF1-FRA%20ediz%20ott_2014.pdf;1394443
f;/sites/team/achats/industrial/Archives/4210062399 - Pompe latex/Offre AB;"POMPES AB.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/POMPES%20AB.msg";1;e2163ef2-7128-467b-8d7d-5bea2fa93f2c;/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/POMPES%20AB.msg;320000
f;/sites/team/achats/industrial/Archives/4210062399 - Pompe latex/Offre AB;"Documentation Générale POMPES AB.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/Documentation%20G%C3%A9n%C3%A9rale%20POMPES%20AB.pdf";1;6456e449-b1ba-4473-aa01-5ecaf62e423f;/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/Documentation%20G%C3%A9n%C3%A9rale%20POMPES%20AB.pdf;1846273
f;/sites/team/achats/industrial/Archives/4210062399 - Pompe latex/Offre AB;"Offre N° 704380.PDF";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/Offre%20N%C2%B0%20704380.PDF";1;226e9576-aaeb-4255-b0e7-67999c94c370;/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/Offre%20N%C2%B0%20704380.PDF;89191
f;/sites/team/achats/industrial/Archives/4210062399 - Pompe latex/Offre AB;"PSF1+FL+DAMP.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/PSF1%2BFL%2BDAMP.pdf";1;5e00332f-6717-48b8-a167-7ad8f0cb5cbc;/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/PSF1%2BFL%2BDAMP.pdf;107053
f;/sites/team/achats/industrial/Archives/4210062399 - Pompe latex/Offre AB;"Documentation Péristaltiques AB.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/Documentation%20P%C3%A9ristaltiques%20AB.pdf";1;9d519fb7-c754-4905-93ad-8bf65b94727f;/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/Documentation%20P%C3%A9ristaltiques%20AB.pdf;3003332
f;/sites/team/achats/industrial/Archives/4210062399 - Pompe latex/Offre AB;"PSF1 bis.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/PSF1%20bis.pdf";1;6acb693e-a4f4-4917-916f-a372355ca243;/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/PSF1%20bis.pdf;158703
f;/sites/team/achats/industrial/Archives/4210062399 - Pompe latex/Offre AB;"Offre N 704380 rev1.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/Offre%20N%20704380%20rev1.pdf";1;833479ed-7a2d-4917-a5ea-ca50f72df3a3;/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/Offre%20N%20704380%20rev1.pdf;95352
f;/sites/team/achats/industrial/Archives/4210062399 - Pompe latex/Offre AB;"fiche-psf.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/fiche-psf.pdf";1;3e055d2f-2ece-469f-aa3c-d7d8896b7ad7;/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/fiche-psf.pdf;1126382
f;/sites/team/achats/industrial/Archives/4210062399 - Pompe latex/Offre AB;"Réponse du 7 mai 2015 .msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/R%C3%A9ponse%20du%207%20mai%202015%20.msg";1;17004139-2724-424b-9ec5-f1d994b08363;/sites/team/achats/industrial/Archives/4210062399%20-%20Pompe%20latex/Offre%20AB/R%C3%A9ponse%20du%207%20mai%202015%20.msg;542720
d;/sites/team/achats/industrial/Archives;"4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT";4;b9f41c1e-f342-4b0d-9bfe-07ec6b994a4e;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT
d;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT;"2 - Retour AO";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO";7;88949b9d-73ce-4eac-ae1f-0e7a6d36d49b;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO
d;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO;"z- TCO";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/z-%20TCO";0;a6544e72-9c98-481c-be75-216c2f87c1d8;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/z-%20TCO
d;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO;"d- Rhod Peinture";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/d-%20Rhod%20Peinture";3;69e7e4d4-0b25-4cae-b6a3-421ea091390f;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/d-%20Rhod%20Peinture
f;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO/d- Rhod Peinture;"Devis_'DVR00668'.PDF";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/d-%20Rhod%20Peinture/Devis_%27DVR00668%27.PDF";1;499112c0-7efe-4302-8572-5cba2eca016d;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/d-%20Rhod%20Peinture/Devis_%27DVR00668%27.PDF;412609
f;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO/d- Rhod Peinture;"CHR00648 ADISSEO BORDEREAU PRIX-MODE OPERATOIRE.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/d-%20Rhod%20Peinture/CHR00648%20ADISSEO%20BORDEREAU%20PRIX-MODE%20OPERATOIRE.pdf";1;29353093-bea4-4ad6-af98-a6846396e8a1;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/d-%20Rhod%20Peinture/CHR00648%20ADISSEO%20BORDEREAU%20PRIX-MODE%20OPERATOIRE.pdf;880105
f;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO/d- Rhod Peinture;"RE  RE   RE  Devis 'DVR00668'  PEINTURE RESERVOIR STOCKAGE AO 11099941.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/d-%20Rhod%20Peinture/RE%20%20RE%20%20%20RE%20%20Devis%20%27DVR00668%27%20%C2%A0PEINTURE%20RESERVOIR%20STOCKAGE%20AO%2011099941.msg";1;a758377b-14c5-468d-afb5-c0b32b97c6a4;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/d-%20Rhod%20Peinture/RE%20%20RE%20%20%20RE%20%20Devis%20%27DVR00668%27%20%C2%A0PEINTURE%20RESERVOIR%20STOCKAGE%20AO%2011099941.msg;199168
d;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO;"b- Eurl 2CT";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/b-%20Eurl%202CT";2;99320d7b-4b56-4ef4-afcb-542addbe2834;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/b-%20Eurl%202CT
d;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO/b- Eurl 2CT;"Offre Rev 0";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/b-%20Eurl%202CT/Offre%20Rev%200";1;3b5e2cdd-5334-4583-95b4-0a55b937d222;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/b-%20Eurl%202CT/Offre%20Rev%200
f;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO/b- Eurl 2CT/Offre Rev 0;"D089-15  peinture domes VA2015 ADISSEO.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/b-%20Eurl%202CT/Offre%20Rev%200/D089-15%20%20peinture%20domes%20VA2015%20ADISSEO.pdf";1;a4a8ef51-5094-4e7c-accc-56809295b46e;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/b-%20Eurl%202CT/Offre%20Rev%200/D089-15%20%20peinture%20domes%20VA2015%20ADISSEO.pdf;236605
d;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO/b- Eurl 2CT;"Offre Rev 1";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/b-%20Eurl%202CT/Offre%20Rev%201";1;8eafcae2-a633-4d21-9ff5-5926adf520e7;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/b-%20Eurl%202CT/Offre%20Rev%201
f;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO/b- Eurl 2CT/Offre Rev 1;"D089-15 rev.1  peinture domes VA2015 ADISSEO.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/b-%20Eurl%202CT/Offre%20Rev%201/D089-15%20rev.1%20%20peinture%20domes%20VA2015%20ADISSEO.pdf";1;3f441ef3-da68-45c9-b5dc-7b95ffadcaff;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/b-%20Eurl%202CT/Offre%20Rev%201/D089-15%20rev.1%20%20peinture%20domes%20VA2015%20ADISSEO.pdf;236573
d;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO;"Ensemble offres";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/Ensemble%20offres";6;fe7268a4-1d6d-4a5b-98ef-58d927177e48;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/Ensemble%20offres
f;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO/Ensemble offres;"D089-15  peinture domes VA2015 ADISSEO 2CT.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/Ensemble%20offres/D089-15%20%20peinture%20domes%20VA2015%20ADISSEO%202CT.pdf";1;493a5a70-c6e3-41ba-857b-1d7caa1bdb15;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/Ensemble%20offres/D089-15%20%20peinture%20domes%20VA2015%20ADISSEO%202CT.pdf;236605
f;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO/Ensemble offres;"Devis_'DVR00668' Rhod Peinture.PDF";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/Ensemble%20offres/Devis_%27DVR00668%27%20Rhod%20Peinture.PDF";1;dbac4ab1-61c3-4297-95c3-35b428c5e50e;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/Ensemble%20offres/Devis_%27DVR00668%27%20Rhod%20Peinture.PDF;412609
f;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO/Ensemble offres;"MODE OPERATOIRE PEINTURE RESERVOIRS STOCKAGE VA15 Noé Jacquier.doc";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/Ensemble%20offres/MODE%20OPERATOIRE%20PEINTURE%20RESERVOIRS%20STOCKAGE%20VA15%20No%C3%A9%20Jacquier.doc";1;9aa96947-1fda-42f1-9ffd-6406597aa8e2;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/Ensemble%20offres/MODE%20OPERATOIRE%20PEINTURE%20RESERVOIRS%20STOCKAGE%20VA15%20No%C3%A9%20Jacquier.doc;73216
f;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO/Ensemble offres;"2015 INDUS ADISSEO RESERVOIRS VA15  - Devis 'E-D01175' Noé Jacquier.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/Ensemble%20offres/2015%20INDUS%20ADISSEO%20RESERVOIRS%20VA15%20%20-%20Devis%20%27E-D01175%27%20No%C3%A9%20Jacquier.pdf";1;8957ba94-aaa1-4199-ace3-90c93e5c23ca;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/Ensemble%20offres/2015%20INDUS%20ADISSEO%20RESERVOIRS%20VA15%20%20-%20Devis%20%27E-D01175%27%20No%C3%A9%20Jacquier.pdf;197545
f;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO/Ensemble offres;"Ensemble offres.7z";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/Ensemble%20offres/Ensemble%20offres.7z";1;6062ac5d-63ca-4837-af05-d626741ec79b;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/Ensemble%20offres/Ensemble%20offres.7z;1519406
f;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO/Ensemble offres;"Offre Exopeint -.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/Ensemble%20offres/Offre%20Exopeint%20-.pdf";1;7ebe963c-81b0-4aef-bbab-f6aab8d476e0;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/Ensemble%20offres/Offre%20Exopeint%20-.pdf;893350
d;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO;"c- Exopeint";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/c-%20Exopeint";2;e4123d89-d6ca-43a6-a7f0-9d096abf964c;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/c-%20Exopeint
d;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO/c- Exopeint;"Offre Rev 1";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/c-%20Exopeint/Offre%20Rev%201";1;508704ca-1109-47fb-9d98-7b081b0a094a;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/c-%20Exopeint/Offre%20Rev%201
f;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO/c- Exopeint/Offre Rev 1;"Offre Exopeint -2.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/c-%20Exopeint/Offre%20Rev%201/Offre%20Exopeint%20-2.pdf";1;6d02da95-3c0d-4f19-bc64-a9300d415252;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/c-%20Exopeint/Offre%20Rev%201/Offre%20Exopeint%20-2.pdf;887134
d;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO/c- Exopeint;"Offre Rev 0";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/c-%20Exopeint/Offre%20Rev%200";1;fa1e75b9-0937-4903-b0d7-b5b03ee13f42;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/c-%20Exopeint/Offre%20Rev%200
f;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO/c- Exopeint/Offre Rev 0;"Offre Exopeint -.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/c-%20Exopeint/Offre%20Rev%200/Offre%20Exopeint%20-.pdf";1;c662cb09-6a12-45e2-8ed6-6feeab8579c4;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/c-%20Exopeint/Offre%20Rev%200/Offre%20Exopeint%20-.pdf;893350
d;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO;"a- Préconsultation";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/a-%20Pr%E9consultation";0;d1a74b8f-5e2f-4883-9a41-ba13a36b7cb7;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/a-%20Pr%E9consultation
d;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO;"e- Noé Jacquier";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/e-%20No%E9%20Jacquier";3;1639fb5a-3598-4494-a0b8-bfa7a0a95635;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/e-%20No%E9%20Jacquier
f;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO/e- Noé Jacquier;"MODE OPERATOIRE PEINTURE RESERVOIRS STOCKAGE VA15.doc";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/e-%20No%C3%A9%20Jacquier/MODE%20OPERATOIRE%20PEINTURE%20RESERVOIRS%20STOCKAGE%20VA15.doc";1;84f454db-5a75-43bb-a0e5-52b2ee2e47b2;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/e-%20No%C3%A9%20Jacquier/MODE%20OPERATOIRE%20PEINTURE%20RESERVOIRS%20STOCKAGE%20VA15.doc;73216
f;/sites/team/achats/industrial/Archives/4220021202 - EURL 2CT - CTY_VAS_Res-stock_PENT/2 - Retour AO/e- Noé Jacquier;"2015 INDUS ADISSEO RESERVOIRS VA15  - Devis 'E-D01175'.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/e-%20No%C3%A9%20Jacquier/2015%20INDUS%20ADISSEO%20RESERVOIRS%20VA15%20%20-%20Devis%20%27E-D01175%27.pdf";1;9366e898-9b86-4f30-b8be-9e1788e74712;/sites/team/achats/industrial/Archives/4220021202%20-%20EURL%202CT%20-%20CTY_VAS_Res-stock_PENT/2%20-%20Retour%20AO/e-%20No%C3%A9%20Jacquier/2015%20INDUS%20ADISSEO%20RESERVOIRS%20VA15%20%20-%20Devis%20%27E-D01175%27.pdf;197545
